field_1,start_station_name,rides_all,rides_january,rides_jan14_16,first_ride,last_ride,first_lat,first_lng,community,area,shape_area,perimeter,area_num_1,area_numbe,comarea_id,comarea,shape_len
"1221",Public Rack - S Menard & W 63rd,"40","0","0",2023/05/03,2023/09/28,41.77701056,-87.77,CLEARING,"0","71145192.3827","0","64","64","0","0","45363.2861749"
"1234",Public Rack - Sayre Ave & 59th St,"24","0","0",2023/05/18,2023/09/13,41.78,-87.8,CLEARING,"0","71145192.3827","0","64","64","0","0","45363.2861749"
"1417",Shore Dr & 55th St,"10776","265","10",2023/02/01,2024/01/31,41.7843335833333,-87.7510985,CLEARING,"0","71145192.3827","0","64","64","0","0","45363.2861749"
"110",Calumet Ave & 35th St,"4019","146","5",2023/02/01,2024/01/31,41.7648298666667,-87.735646129,WEST LAWN,"0","82315301.6831","0","65","65","0","0","41934.4901309"
"192",Clinton St & Lake St,"18043","609","25",2023/02/01,2024/01/31,41.7659096666667,-87.7222292333333,WEST LAWN,"0","82315301.6831","0","65","65","0","0","41934.4901309"
"366",Hamlin Ave & 62nd Pl,"97","6","0",2023/02/06,2024/01/29,41.7797988333333,-87.72,WEST LAWN,"0","82315301.6831","0","65","65","0","0","41934.4901309"
"454",Kostner Ave & 63rd St,"148","2","0",2023/02/07,2024/01/07,41.778686762,-87.732590795,WEST LAWN,"0","82315301.6831","0","65","65","0","0","41934.4901309"
"833",Public Rack - Ford City Mall,"24","0","0",2023/05/09,2023/10/11,41.7571121666667,-87.741464496,WEST LAWN,"0","82315301.6831","0","65","65","0","0","41934.4901309"
"916",Public Rack - Kedvale Ave & 63rd St W,"16","7","0",2023/04/14,2024/01/31,41.778616,-87.73,WEST LAWN,"0","82315301.6831","0","65","65","0","0","41934.4901309"
"944",Public Rack - Kenneth Ave & 63rd St E,"13","0","0",2023/02/28,2023/09/01,41.778441548,-87.733555079,WEST LAWN,"0","82315301.6831","0","65","65","0","0","41934.4901309"
"945",Public Rack - Kenneth Ave & 63rd St W,"5","0","0",2023/05/16,2023/10/23,41.7786161666667,-87.734109,WEST LAWN,"0","82315301.6831","0","65","65","0","0","41934.4901309"
"951",Public Rack - Kildare Ave & 63rd St,"10","0","0",2023/05/09,2023/09/25,41.778477907,-87.730545998,WEST LAWN,"0","82315301.6831","0","65","65","0","0","41934.4901309"
"972",Public Rack - Komensky Ave & 63rd St,"36","0","0",2023/03/09,2023/12/25,41.778555751,-87.7240501666667,WEST LAWN,"0","82315301.6831","0","65","65","0","0","41934.4901309"
"1008",Public Rack - Lawndale Ave & 63rd St,"6","0","0",2023/02/15,2023/10/24,41.77866292,-87.714151263,WEST LAWN,"0","82315301.6831","0","65","65","0","0","41934.4901309"
"1185",Public Rack - Pulaski & 74th,"12","0","0",2023/05/08,2023/11/25,41.757259965,-87.7224671666667,WEST LAWN,"0","82315301.6831","0","65","65","0","0","41934.4901309"
"1193",Public Rack - Pulaski Rd & 65th St,"21","3","0",2023/02/13,2024/01/28,41.77,-87.7229288333333,WEST LAWN,"0","82315301.6831","0","65","65","0","0","41934.4901309"
"1212",Public Rack - Richard Daley College,"17","0","0",2023/08/02,2023/10/28,41.754680157,-87.723692656,WEST LAWN,"0","82315301.6831","0","65","65","0","0","41934.4901309"
"1245",Public Rack - Springfield Ave & 63rd St,"3","0","0",2023/06/02,2023/10/01,41.7786348333333,-87.7193806666667,WEST LAWN,"0","82315301.6831","0","65","65","0","0","41934.4901309"
"1333",Pulaski Rd & 60th St,"124","7","0",2023/02/11,2024/01/26,41.78,-87.7226433333333,WEST LAWN,"0","82315301.6831","0","65","65","0","0","41934.4901309"
"1358",Rhodes Ave & 32nd St,"8976","296","10",2023/02/01,2024/01/31,41.7648298666667,-87.735646129,WEST LAWN,"0","82315301.6831","0","65","65","0","0","41934.4901309"
"1437",Springfield Ave & 71st St,"15","4","0",2023/10/04,2024/01/08,41.764422655,-87.720069051,WEST LAWN,"0","82315301.6831","0","65","65","0","0","41934.4901309"
"1487",Tripp Ave & 65th St,"89","1","0",2023/02/11,2024/01/18,41.77,-87.73,WEST LAWN,"0","82315301.6831","0","65","65","0","0","41934.4901309"
"20",Artesian Ave & 71st St,"21","1","0",2023/10/09,2024/01/04,41.764278173,-87.684515119,CHICAGO LAWN,"0","98279465.1151","0","66","66","0","0","40073.0998382"
"22",Artesian Ave & Marquette Rd,"22","5","0",2023/10/11,2024/01/31,41.772025228,-87.6847736666667,CHICAGO LAWN,"0","98279465.1151","0","66","66","0","0","40073.0998382"
"92",California Ave & 71st St,"34","7","0",2023/09/29,2024/01/30,41.7647328333333,-87.6931556666667,CHICAGO LAWN,"0","98279465.1151","0","66","66","0","0","40073.0998382"
"102",California Ave & Marquette Rd,"93","5","0",2023/02/05,2024/01/31,41.77,-87.69352591,CHICAGO LAWN,"0","98279465.1151","0","66","66","0","0","40073.0998382"
"164",Clark St & Armitage Ave,"26262","439","7",2023/02/01,2024/01/31,41.7659096666667,-87.6805182666667,CHICAGO LAWN,"0","98279465.1151","0","66","66","0","0","40073.0998382"
"170",Clark St & Elm St,"35366","999","15",2023/02/01,2024/01/31,41.7659096666667,-87.6802253666667,CHICAGO LAWN,"0","98279465.1151","0","66","66","0","0","40073.0998382"
"180",Clark St & Newport St,"21803","414","10",2023/02/01,2024/01/31,41.7608662833333,-87.6865420833333,CHICAGO LAWN,"0","98279465.1151","0","66","66","0","0","40073.0998382"
"182",Clark St & Randolph St,"14071","303","2",2023/02/01,2024/01/24,41.7643715,-87.6801099666667,CHICAGO LAWN,"0","98279465.1151","0","66","66","0","0","40073.0998382"
"289",Ellis Ave & 55th St,"19325","1033","23",2023/02/01,2024/01/31,41.7843335833333,-87.6801249833333,CHICAGO LAWN,"0","98279465.1151","0","66","66","0","0","40073.0998382"
"376",Homan Ave & 65th St,"97","1","0",2023/02/24,2024/01/30,41.775047421,-87.71,CHICAGO LAWN,"0","98279465.1151","0","66","66","0","0","40073.0998382"
"407",Kedzie Ave & 66th Pl,"41","8","0",2023/09/23,2024/01/30,41.772504568,-87.703278065,CHICAGO LAWN,"0","98279465.1151","0","66","66","0","0","40073.0998382"
"408",Kedzie Ave & 73rd St,"13","3","0",2023/10/22,2024/01/30,41.7606808333333,-87.7023343333333,CHICAGO LAWN,"0","98279465.1151","0","66","66","0","0","40073.0998382"
"419",Kedzie Ave & Redfield Dr,"23","3","0",2023/09/23,2024/01/30,41.7652005,-87.7034258333333,CHICAGO LAWN,"0","98279465.1151","0","66","66","0","0","40073.0998382"
"462",LaSalle St & Illinois St,"22578","532","12",2023/02/01,2024/01/31,41.7608662833333,-87.680314541,CHICAGO LAWN,"0","98279465.1151","0","66","66","0","0","40073.0998382"
"544",Maplewood Ave & 59th St,"113","1","0",2023/02/07,2024/01/26,41.7861463333333,-87.69,CHICAGO LAWN,"0","98279465.1151","0","66","66","0","0","40073.0998382"
"583",Milwaukee Ave & Grand Ave,"15931","395","2",2023/02/01,2024/01/31,41.7740740666667,-87.680501819,CHICAGO LAWN,"0","98279465.1151","0","66","66","0","0","40073.0998382"
"665",Public Rack - 63rd & Western Ave N,"3","0","0",2023/05/10,2023/09/10,41.7793241666667,-87.6838475,CHICAGO LAWN,"0","98279465.1151","0","66","66","0","0","40073.0998382"
"666",Public Rack - 63rd & Western Ave S,"6","0","0",2023/02/11,2023/10/16,41.7789561666667,-87.6838051666667,CHICAGO LAWN,"0","98279465.1151","0","66","66","0","0","40073.0998382"
"680",Public Rack - Albany Ave & 63rd St,"18","0","0",2023/03/14,2023/11/12,41.7788271666667,-87.701157093,CHICAGO LAWN,"0","98279465.1151","0","66","66","0","0","40073.0998382"
"682",Public Rack - Artesian & 71st,"11","1","0",2023/05/16,2024/01/05,41.76,-87.6848501666667,CHICAGO LAWN,"0","98279465.1151","0","66","66","0","0","40073.0998382"
"724",Public Rack - California & 71st,"17","0","0",2023/05/11,2023/09/07,41.76,-87.6935048333333,CHICAGO LAWN,"0","98279465.1151","0","66","66","0","0","40073.0998382"
"730",Public Rack - California Ave & Marquette Rd,"26","0","0",2023/02/13,2023/05/05,41.77,-87.69,CHICAGO LAWN,"0","98279465.1151","0","66","66","0","0","40073.0998382"
"781",Public Rack - Claremont Ave & 71st St,"2","0","0",2023/03/11,2023/03/11,41.76,-87.68,CHICAGO LAWN,"0","98279465.1151","0","66","66","0","0","40073.0998382"
"832",Public Rack - Fairfield Ave & 63rd St,"12","0","0",2023/02/12,2023/09/20,41.77908957,-87.693157,CHICAGO LAWN,"0","98279465.1151","0","66","66","0","0","40073.0998382"
"882",Public Rack - Homan Ave & 62nd Pl,"12","0","0",2023/04/09,2023/11/13,41.779486179,-87.71,CHICAGO LAWN,"0","98279465.1151","0","66","66","0","0","40073.0998382"
"921",Public Rack - Kedzie & 71st,"5","0","0",2023/05/26,2023/09/07,41.764268994,-87.703062534,CHICAGO LAWN,"0","98279465.1151","0","66","66","0","0","40073.0998382"
"922",Public Rack - Kedzie & 73rd,"13","0","0",2023/05/10,2023/10/03,41.76,-87.702442,CHICAGO LAWN,"0","98279465.1151","0","66","66","0","0","40073.0998382"
"927",Public Rack - Kedzie Ave & 60th St,"37","0","0",2023/03/11,2023/10/28,41.784883022,-87.7033648333333,CHICAGO LAWN,"0","98279465.1151","0","66","66","0","0","40073.0998382"
"928",Public Rack - Kedzie Ave & 61st Pl E,"20","0","0",2023/02/25,2023/11/16,41.78,-87.7031273333333,CHICAGO LAWN,"0","98279465.1151","0","66","66","0","0","40073.0998382"
"929",Public Rack - Kedzie Ave & 61st Pl W,"15","0","0",2023/05/01,2023/10/03,41.78,-87.7033531666667,CHICAGO LAWN,"0","98279465.1151","0","66","66","0","0","40073.0998382"
"930",Public Rack - Kedzie Ave & 62nd Pl,"32","0","0",2023/03/13,2023/09/14,41.7799501666667,-87.7032978333333,CHICAGO LAWN,"0","98279465.1151","0","66","66","0","0","40073.0998382"
"931",Public Rack - Kedzie Ave & 63rd St,"14","1","0",2023/02/27,2024/01/08,41.778568625,-87.703419089,CHICAGO LAWN,"0","98279465.1151","0","66","66","0","0","40073.0998382"
"932",Public Rack - Kedzie Ave & 64th St - SE,"6","0","0",2023/05/12,2023/09/20,41.776874661,-87.703097105,CHICAGO LAWN,"0","98279465.1151","0","66","66","0","0","40073.0998382"
"933",Public Rack - Kedzie Ave & 64th St - SW,"17","0","0",2023/05/04,2023/10/26,41.776889086,-87.703246474,CHICAGO LAWN,"0","98279465.1151","0","66","66","0","0","40073.0998382"
"1006",Public Rack - Lawndale & 63rd St,"3","0","0",2023/02/23,2023/03/02,41.78,-87.71,CHICAGO LAWN,"0","98279465.1151","0","66","66","0","0","40073.0998382"
"1042",Public Rack - Maplewood Ave & 63rd St,"9","4","0",2023/03/14,2024/01/13,41.779100418,-87.69,CHICAGO LAWN,"0","98279465.1151","0","66","66","0","0","40073.0998382"
"1216",Public Rack - Rockwell Ave & 71st St,"6","0","0",2023/05/02,2023/08/23,41.76,-87.69,CHICAGO LAWN,"0","98279465.1151","0","66","66","0","0","40073.0998382"
"1224",Public Rack - Sacramento & 71st,"8","0","0",2023/05/28,2023/07/30,41.764359117,-87.698053718,CHICAGO LAWN,"0","98279465.1151","0","66","66","0","0","40073.0998382"
"1238",Public Rack - Spaulding Ave & 71st St,"4","0","0",2023/07/07,2023/11/29,41.764338493,-87.70637846,CHICAGO LAWN,"0","98279465.1151","0","66","66","0","0","40073.0998382"
"1269",Public Rack - Troy & 71st,"12","0","0",2023/05/18,2023/11/16,41.76,-87.7020921666667,CHICAGO LAWN,"0","98279465.1151","0","66","66","0","0","40073.0998382"
"1282",Public Rack - Washtenaw Ave & 63rd St,"2","0","0",2023/07/20,2023/10/03,41.7790815,-87.691123724,CHICAGO LAWN,"0","98279465.1151","0","66","66","0","0","40073.0998382"
"1289",Public Rack - Western & 74th,"6","0","0",2023/05/29,2023/09/12,41.7591495,-87.683342218,CHICAGO LAWN,"0","98279465.1151","0","66","66","0","0","40073.0998382"
"1314",Public Rack - Whipple St & 63rd St,"14","0","0",2023/02/10,2023/11/24,41.778780937,-87.7001016666667,CHICAGO LAWN,"0","98279465.1151","0","66","66","0","0","40073.0998382"
"1360",Richmond St & 59th St,"91","0","0",2023/02/06,2023/12/25,41.7861663333333,-87.7,CHICAGO LAWN,"0","98279465.1151","0","66","66","0","0","40073.0998382"
"1367",Rockwell St & 63rd St,"59","3","0",2023/02/11,2024/01/08,41.778707504,-87.69,CHICAGO LAWN,"0","98279465.1151","0","66","66","0","0","40073.0998382"
"1433",Spaulding Ave & 63rd St,"43","0","0",2023/02/07,2023/10/18,41.7790519,-87.71,CHICAGO LAWN,"0","98279465.1151","0","66","66","0","0","40073.0998382"
"1440",St Louis Ave & 59th St,"305","6","0",2023/02/08,2024/01/26,41.785761833,-87.710704088,CHICAGO LAWN,"0","98279465.1151","0","66","66","0","0","40073.0998382"
"1443",St. Louis & 71st St,"10","1","0",2023/10/27,2024/01/09,41.7643396666667,-87.7101775,CHICAGO LAWN,"0","98279465.1151","0","66","66","0","0","40073.0998382"
"1449",State St & 33rd St,"17975","623","8",2023/02/01,2024/01/31,41.7648298666667,-87.704150558,CHICAGO LAWN,"0","98279465.1151","0","66","66","0","0","40073.0998382"
"1533",Wells St & Huron St,"24686","671","25",2023/02/01,2024/01/31,41.7608662833333,-87.6894346333333,CHICAGO LAWN,"0","98279465.1151","0","66","66","0","0","40073.0998382"
"1551",Western Ave & 62nd St,"11","0","0",2023/02/25,2023/07/29,41.78,-87.6834506666667,CHICAGO LAWN,"0","98279465.1151","0","66","66","0","0","40073.0998382"
"25",Ashland Ave & 63rd St,"113","0","0",2023/02/06,2023/12/23,41.777664542,-87.665040851,WEST ENGLEWOOD,"0","87947691.9478","0","67","67","0","0","40195.2033069"
"26",Ashland Ave & 66th St,"64","4","0",2023/02/08,2024/01/08,41.77404511,-87.663815856,WEST ENGLEWOOD,"0","87947691.9478","0","67","67","0","0","40195.2033069"
"27",Ashland Ave & 74th St,"79","2","0",2023/02/10,2024/01/01,41.7591068333333,-87.6635173333333,WEST ENGLEWOOD,"0","87947691.9478","0","67","67","0","0","40195.2033069"
"35",Ashland Ave & Garfield Blvd,"97","2","0",2023/02/01,2024/01/25,41.792822,-87.664572358,WEST ENGLEWOOD,"0","87947691.9478","0","67","67","0","0","40195.2033069"
"222",Damen Ave & 59th St,"174","11","0",2023/02/02,2024/01/29,41.7682818166667,-87.674230218,WEST ENGLEWOOD,"0","87947691.9478","0","67","67","0","0","40195.2033069"
"223",Damen Ave & 74th St,"72","3","0",2023/02/08,2024/01/11,41.759241343,-87.673771381,WEST ENGLEWOOD,"0","87947691.9478","0","67","67","0","0","40195.2033069"
"284",Elizabeth St & 59th St,"264","0","0",2023/02/03,2023/10/20,41.7896968804834,-87.654770494,WEST ENGLEWOOD,"0","87947691.9478","0","67","67","0","0","40195.2033069"
"534",MLK Jr Dr & 56th St,"357","15","0",2023/02/01,2024/01/29,41.793383956,-87.6599191333333,WEST ENGLEWOOD,"0","87947691.9478","0","67","67","0","0","40195.2033069"
"549",Marshfield Ave & 59th St,"86","1","0",2023/03/07,2024/01/04,41.78665781,-87.666665196,WEST ENGLEWOOD,"0","87947691.9478","0","67","67","0","0","40195.2033069"
"686",Public Rack - Ashland Ave & 63rd St,"12","0","0",2023/07/07,2023/12/15,41.7788136666667,-87.6643266666667,WEST ENGLEWOOD,"0","87947691.9478","0","67","67","0","0","40195.2033069"
"687",Public Rack - Ashland Ave & 71st St,"10","1","0",2023/03/23,2024/01/26,41.7658341666667,-87.664609194,WEST ENGLEWOOD,"0","87947691.9478","0","67","67","0","0","40195.2033069"
"688",Public Rack - Ashland Ave & 73rd St,"3","0","0",2023/04/29,2023/05/20,41.76,-87.66,WEST ENGLEWOOD,"0","87947691.9478","0","67","67","0","0","40195.2033069"
"689",Public Rack - Ashland Ave & 74th St,"2","0","0",2023/05/19,2023/05/27,41.759627,-87.6637498333333,WEST ENGLEWOOD,"0","87947691.9478","0","67","67","0","0","40195.2033069"
"1208",Public Rack - Racine Ave & 74th St,"26","0","0",2023/05/09,2023/12/20,41.7593718333333,-87.6541416666667,WEST ENGLEWOOD,"0","87947691.9478","0","67","67","0","0","40195.2033069"
"1260",Public Rack - The Montessori School of Englewood,"6","1","0",2023/02/23,2024/01/31,41.7676713333333,-87.67,WEST ENGLEWOOD,"0","87947691.9478","0","67","67","0","0","40195.2033069"
"1263",Public Rack - Throop St & 58th St,"85","18","0",2023/03/17,2024/01/31,41.788544,-87.66,WEST ENGLEWOOD,"0","87947691.9478","0","67","67","0","0","40195.2033069"
"1320",Public Rack - Wolcott Ave & 61st St,"14","0","0",2023/06/09,2023/11/09,41.782045603,-87.671797156,WEST ENGLEWOOD,"0","87947691.9478","0","67","67","0","0","40195.2033069"
"1350",Racine Ave & Garfield Blvd,"180","5","1",2023/02/09,2024/01/30,41.794126749,-87.655386806,WEST ENGLEWOOD,"0","87947691.9478","0","67","67","0","0","40195.2033069"
"1400",Sheffield Ave & Waveland Ave,"20132","395","11",2023/02/01,2024/01/31,41.7608662833333,-87.655380726,WEST ENGLEWOOD,"0","87947691.9478","0","67","67","0","0","40195.2033069"
"1480",Theater on the Lake,"30020","147","1",2023/02/01,2024/01/31,41.7880695666667,-87.677449942,WEST ENGLEWOOD,"0","87947691.9478","0","67","67","0","0","40195.2033069"
"128",Carpenter St & 63rd St,"18","0","0",2023/04/26,2023/12/20,41.77987,-87.6509595,ENGLEWOOD,"0","85652323.0826","0","68","68","0","0","42316.8442973"
"183",Clark St & Schiller St,"18471","476","12",2023/02/01,2024/01/30,41.7608662833333,-87.6486267149448,ENGLEWOOD,"0","85652323.0826","0","68","68","0","0","42316.8442973"
"281",Eggleston Ave & 69th St,"537","43","0",2023/02/03,2024/01/31,41.768838644,-87.635891795,ENGLEWOOD,"0","85652323.0826","0","68","68","0","0","42316.8442973"
"290",Ellis Ave & 58th St,"9065","445","21",2023/02/01,2024/01/31,41.780446887,-87.63763988,ENGLEWOOD,"0","85652323.0826","0","68","68","0","0","42316.8442973"
"348",Halsted St & 56th St,"65","0","0",2023/02/02,2023/12/18,41.79292964599,-87.645077229,ENGLEWOOD,"0","85652323.0826","0","68","68","0","0","42316.8442973"
"349",Halsted St & 59th St,"51","2","0",2023/02/08,2024/01/08,41.78753221,-87.644924879,ENGLEWOOD,"0","85652323.0826","0","68","68","0","0","42316.8442973"
"350",Halsted St & 63rd St,"247","7","0",2023/02/04,2024/01/29,41.779269576,-87.64518261,ENGLEWOOD,"0","85652323.0826","0","68","68","0","0","42316.8442973"
"351",Halsted St & 69th St,"171","21","3",2023/02/18,2024/01/30,41.768924,-87.644676566,ENGLEWOOD,"0","85652323.0826","0","68","68","0","0","42316.8442973"
"352",Halsted St & 73rd St,"73","10","0",2023/02/13,2024/01/25,41.7616054380439,-87.6441609766607,ENGLEWOOD,"0","85652323.0826","0","68","68","0","0","42316.8442973"
"483",Larrabee St & North Ave,"7799","166","2",2023/02/01,2024/01/31,41.7659096666667,-87.6486267149448,ENGLEWOOD,"0","85652323.0826","0","68","68","0","0","42316.8442973"
"553",May St & 69th St,"352","21","3",2023/02/02,2024/01/30,41.768833041,-87.653045177,ENGLEWOOD,"0","85652323.0826","0","68","68","0","0","42316.8442973"
"851",Public Rack - Halsted St & 63rd St,"4","1","0",2023/05/30,2024/01/02,41.7796796666667,-87.6415678333333,ENGLEWOOD,"0","85652323.0826","0","68","68","0","0","42316.8442973"
"852",Public Rack - Halsted St & 64th St,"3","2","0",2023/08/18,2024/01/30,41.777642608,-87.644672394,ENGLEWOOD,"0","85652323.0826","0","68","68","0","0","42316.8442973"
"858",Public Rack - Hamilton Park,"2","0","0",2023/09/14,2023/09/20,41.7633248333333,-87.637793183,ENGLEWOOD,"0","85652323.0826","0","68","68","0","0","42316.8442973"
"1054",Public Rack - May St & 63rd St,"2","0","0",2023/08/18,2023/10/18,41.7796693333333,-87.653135,ENGLEWOOD,"0","85652323.0826","0","68","68","0","0","42316.8442973"
"1130",Public Rack - Normal Blvd & 61st Pl,"4","0","0",2023/07/03,2023/08/21,41.782018781,-87.637496948,ENGLEWOOD,"0","85652323.0826","0","68","68","0","0","42316.8442973"
"1166",Public Rack - Peoria St & 60th St,"6","1","0",2023/02/08,2024/01/08,41.7845581666667,-87.65,ENGLEWOOD,"0","85652323.0826","0","68","68","0","0","42316.8442973"
"1343",Racine Ave & 57th St,"6","4","0",2023/11/23,2024/01/25,41.7894568333333,-87.654715538,ENGLEWOOD,"0","85652323.0826","0","68","68","0","0","42316.8442973"
"1344",Racine Ave & 61st St,"49","1","0",2023/02/21,2024/01/08,41.783138752,-87.6544303333333,ENGLEWOOD,"0","85652323.0826","0","68","68","0","0","42316.8442973"
"1345",Racine Ave & 65th St,"32","0","0",2023/03/30,2023/11/15,41.775384,-87.654346347,ENGLEWOOD,"0","85652323.0826","0","68","68","0","0","42316.8442973"
"1465",Stewart Ave & 63rd St,"131","5","0",2023/02/04,2024/01/31,41.77979207,-87.634862423,ENGLEWOOD,"0","85652323.0826","0","68","68","0","0","42316.8442973"
"1530",Wells St & Elm St,"30235","948","25",2023/02/01,2024/01/31,41.7659096666667,-87.6532453333333,ENGLEWOOD,"0","85652323.0826","0","68","68","0","0","42316.8442973"
"1543",Wentworth Ave & 63rd St,"285","3","0",2023/02/04,2024/01/11,41.7800323333333,-87.629882693,ENGLEWOOD,"0","85652323.0826","0","68","68","0","0","42316.8442973"
"1591",Woodlawn Ave & 55th St,"10734","446","9",2023/02/01,2024/01/31,41.780446887,-87.6486267149448,ENGLEWOOD,"0","85652323.0826","0","68","68","0","0","42316.8442973"
"112",Calumet Ave & 71st St,"204","10","1",2023/02/02,2024/01/30,41.765457869,-87.6170083333333,GREATER GRAND CROSSING,"0","98853167.7093","0","69","69","0","0","54645.3302996"
"215",Cottage Grove Ave & 71st St,"96","0","0",2023/02/04,2023/12/25,41.765711,-87.6051476666667,GREATER GRAND CROSSING,"0","98853167.7093","0","69","69","0","0","54645.3302996"
"216",Cottage Grove Ave & 78th St,"68","2","0",2023/02/18,2024/01/21,41.753161,-87.6050791666667,GREATER GRAND CROSSING,"0","98853167.7093","0","69","69","0","0","54645.3302996"
"300",Evans Ave & 75th St,"139","8","1",2023/02/01,2024/01/28,41.7584198333333,-87.6065096666667,GREATER GRAND CROSSING,"0","98853167.7093","0","69","69","0","0","54645.3302996"
"535",MLK Jr Dr & 63rd St,"234","5","0",2023/02/26,2024/01/27,41.7800145,-87.616183996,GREATER GRAND CROSSING,"0","98853167.7093","0","69","69","0","0","54645.3302996"
"568",Michigan Ave & 71st St,"281","7","0",2023/02/06,2024/01/30,41.765185356,-87.621865392,GREATER GRAND CROSSING,"0","98853167.7093","0","69","69","0","0","54645.3302996"
"644",Perry Ave & 69th St,"337","9","0",2023/02/02,2024/01/29,41.7691861666667,-87.6283188333333,GREATER GRAND CROSSING,"0","98853167.7093","0","69","69","0","0","54645.3302996"
"739",Public Rack - Calumet Ave & 71st St,"1","0","0",2023/09/08,2023/09/08,41.765603423,-87.616917133,GREATER GRAND CROSSING,"0","98853167.7093","0","69","69","0","0","54645.3302996"
"790",Public Rack - Cottage Grove Ave & 75th St,"1","0","0",2023/03/05,2023/03/05,41.76,-87.61,GREATER GRAND CROSSING,"0","98853167.7093","0","69","69","0","0","54645.3302996"
"961",Public Rack - Kimbark Ave & 67th St,"7","0","0",2023/05/17,2023/11/03,41.77,-87.594529033,GREATER GRAND CROSSING,"0","98853167.7093","0","69","69","0","0","54645.3302996"
"963",Public Rack - King Dr & 71st St,"16","0","0",2023/04/21,2023/12/30,41.7657518333333,-87.62,GREATER GRAND CROSSING,"0","98853167.7093","0","69","69","0","0","54645.3302996"
"1049",Public Rack - Martin Luther King Dr & 69th St,"2","0","0",2023/03/20,2023/12/13,41.769214988,-87.62,GREATER GRAND CROSSING,"0","98853167.7093","0","69","69","0","0","54645.3302996"
"1075",Public Rack - Michigan Ave & 67th St,"2","0","0",2023/06/05,2023/08/18,41.771862745,-87.621796131,GREATER GRAND CROSSING,"0","98853167.7093","0","69","69","0","0","54645.3302996"
"1163",Public Rack - Paul Revere Elementary School,"3","0","0",2023/06/11,2023/09/10,41.7644618333333,-87.600485802,GREATER GRAND CROSSING,"0","98853167.7093","0","69","69","0","0","54645.3302996"
"1177",Public Rack - Prairie Ave & 78th St,"2","0","0",2023/12/05,2023/12/17,41.751953244,-87.618189573,GREATER GRAND CROSSING,"0","98853167.7093","0","69","69","0","0","54645.3302996"
"1359",Rhodes Ave & 71st St,"25","1","0",2023/02/06,2024/01/07,41.7659818333333,-87.6117578333333,GREATER GRAND CROSSING,"0","98853167.7093","0","69","69","0","0","54645.3302996"
"1452",State St & 76th St,"63","3","0",2023/02/11,2024/01/28,41.756971,-87.624651313,GREATER GRAND CROSSING,"0","98853167.7093","0","69","69","0","0","54645.3302996"
"1499",Vernon Ave & 75th St,"171","8","0",2023/02/02,2024/01/30,41.758257,-87.614303827,GREATER GRAND CROSSING,"0","98853167.7093","0","69","69","0","0","54645.3302996"
"1502",Vincennes Ave & 75th St,"81","4","0",2023/02/11,2024/01/25,41.757907033,-87.631259441,GREATER GRAND CROSSING,"0","98853167.7093","0","69","69","0","0","54645.3302996"
"1593",Woodlawn Ave & 75th St,"105","4","0",2023/02/05,2024/01/22,41.759145975,-87.595828652,GREATER GRAND CROSSING,"0","98853167.7093","0","69","69","0","0","54645.3302996"
"228",Damen Ave & Clybourn Ave,"4726","110","2",2023/02/01,2024/01/31,41.931186438,-87.67870295,LINCOLN PARK,"0","88316400.4728","0","7","7","0","0","49478.4277714"
"368",Hampden Ct & Diversey Ave,"4309","117","0",2023/02/01,2024/01/30,41.93,-87.6428563333333,LINCOLN PARK,"0","88316400.4728","0","7","7","0","0","49478.4277714"
"515",Lincoln Ave & Roscoe St*,"6712","238","5",2023/02/01,2024/01/31,41.9262934833333,-87.6712583333333,LINCOLN PARK,"0","88316400.4728","0","7","7","0","0","49478.4277714"
"1349",Racine Ave & Fullerton Ave (Temp),"15","0","0",2023/02/01,2023/03/06,41.925514,-87.658399,LINCOLN PARK,"0","88316400.4728","0","7","7","0","0","49478.4277714"
"1505",W Armitage Ave & N Sheffield Ave,"3220","76","0",2023/02/01,2024/01/31,41.91753602,-87.653869152,LINCOLN PARK,"0","88316400.4728","0","7","7","0","0","49478.4277714"
"1574",Wilton Ave & Diversey Pkwy*,"2428","106","3",2023/02/01,2024/01/31,41.9182021666667,-87.6571035,LINCOLN PARK,"0","88316400.4728","0","7","7","0","0","49478.4277714"
"200",Columbus Ave & 79th St,"9","4","0",2023/11/17,2024/01/30,41.749083042,-87.704340577,ASHBURN,"0","135460337.208","0","70","70","0","0","54818.1546317"
"201",Columbus Ave & 83rd Pl,"2","2","0",2024/01/03,2024/01/07,41.741346,-87.713696,ASHBURN,"0","135460337.208","0","70","70","0","0","54818.1546317"
"246",Dan Ryan Woods & 83rd St,"1","1","0",2024/01/07,2024/01/07,41.742805,-87.680177,ASHBURN,"0","135460337.208","0","70","70","0","0","54818.1546317"
"409",Kedzie Ave & 83rd St,"5","1","0",2023/11/08,2024/01/07,41.742523,-87.702581644,ASHBURN,"0","135460337.208","0","70","70","0","0","54818.1546317"
"440",Kildare Ave & 85th St,"1","0","0",2023/12/27,2023/12/27,41.738463,-87.728572,ASHBURN,"0","135460337.208","0","70","70","0","0","54818.1546317"
"596",Mozart St & 79th St,"2","0","0",2023/11/10,2023/11/22,41.74960041,-87.693950534,ASHBURN,"0","135460337.208","0","70","70","0","0","54818.1546317"
"670",Public Rack - 82nd st & Kedzie Ave,"16","0","0",2023/05/14,2023/11/10,41.74,-87.70239,ASHBURN,"0","135460337.208","0","70","70","0","0","54818.1546317"
